C1,C2,C3,C4,C5,C6,C7,C8
822.8261567800863,683.2575414594814,-0.9663872922074561,914.661220807858,1307.0,358.1517821385663,7943,9857
750.8113018167219,187.8940229987072,-0.09104458149415082,342.12308309110955,3724.0,221.61393672406888,8644,8307
660.3948609856468,721.9293572883945,-0.7359613135910482,249.90217500250577,1656.0,461.77212655186224,7046,7476
530.9869517213691,406.199343668168,1.1094169797038995,589.3263506063947,2525.0,459.0148177813376,950,4798
214.38020676503064,552.1744985087116,0.833895113800466,870.0286659316428,8296.0,273.45814977973566,5389,6375
733.6033323296195,386.3580700579553,0.6831543667997942,461.7343890949183,5819.0,358.42410893071684,5848,8118
859.6293285155074,973.3071775314623,-0.10715950801538184,845.0029066853764,5635.0,488.8346015218262,8748,9383
759.8628927030011,909.0290675041988,1.2728903517988508,607.061140623434,6036.0,378.57629154985983,2339,6752
430.5242396868413,684.8860562926923,0.07460524042987825,175.12047709732386,786.0,210.652783340008,2463,1612
198.26638562681924,838.3816727314802,-0.7689472472913745,977.9153052019644,8062.0,428.820584701642,9021,1535
538.1486500050186,415.9499360317735,0.4344514311576397,415.820988273028,7475.0,477.4989987985583,3622,4774
488.7130382414936,41.021164347585184,-0.19626284651794057,565.9755437506265,5590.000000000001,181.5478574289147,5077,4031
599.5204255746261,920.836411748384,1.2168566698574528,831.5047609501854,5905.0,477.0224269122948,8029,3871
238.0535983137609,282.3809512635289,0.2807102386160235,58.26791620727674,4683.0,287.1085302362835,7758,6202
551.7757703502962,438.5492405707623,0.28453952079827055,340.9407637566403,7147.999999999999,327.3788546255507,7786,1103
934.5287563986752,36.7669586884174,0.7345936946928969,103.29457752831512,1318.0,430.0800961153384,5385,4577
434.4034929238181,328.7062492762476,0.6836438417912161,712.9772476696402,108.0,255.34841810172207,4111,6217
985.058516511091,505.4388705548199,-0.45012716836370426,161.3267515285156,7780.0,500.0,2267,6659
136.09886580347285,134.6302466056323,-0.9956966972595216,939.9825598877418,23.0,394.7456948338005,7205,3748
473.5938974204557,571.9265736805926,0.7462684711107703,306.4564498346196,3037.0,343.7525030036044,8444,2390
159.4738532570511,915.6530142524512,0.9559051866893945,472.6708429387592,4147.0,473.2779335202243,3834,1049
964.6675700090334,35.560980552845294,0.8103143927687212,62.898666933948086,8510.0,426.4377252703244,6074,6565
606.3837197631236,447.1127007729667,-0.2894378840417172,774.5563796732484,5676.0,223.2138566279536,6692,2895
483.8391046873432,608.9417986402482,-0.1778402220123043,288.82018642878626,5320.0,365.9130957148578,8955,4740
702.4698384020878,889.1146510451274,0.7476085398566981,519.5695098727073,5778.0,265.730877052463,2059,1766
692.3240991669177,107.2894020058971,0.32998145012984403,863.3288563696502,5436.000000000001,230.15818982779336,5978,5365
227.0126467931346,677.7703583615568,-0.8335864824520287,93.4419164077378,8801.0,337.9995995194233,6129,6371
220.945096858376,387.7878913392702,0.811292290024441,493.6570111255888,1152.0,337.45494593512217,9513,9080
84.47495734216601,444.8874621778786,-0.5820649955064264,292.36714443219404,735.0,191.862234681618,8915,9021
624.6858375991167,256.1373349321943,-0.6319547505989361,433.7528315124787,1752.0000000000002,423.4761714056869,2092,1378
323.4966375589682,286.48448904045546,0.1663061125316303,597.1099528916508,6034.0,406.14937925510617,7382,4937
27.3803071364047,192.11218633261453,-0.6567665434541397,119.05883532123885,9363.0,409.3832599118943,3832,3593
859.8282645789421,910.2662937460482,0.6224396486614044,901.8527613511076,7711.0,225.7328794553464,9418,9142
206.3232961959249,569.9046067360017,-0.5295280138718074,484.0014032274231,667.0,398.0476571886263,5336,3137
803.1314865000502,67.195347836442,1.0601316044817934,532.673549163075,5525.0,340.0080096115338,9429,8275
711.4219612566496,890.0679126708973,0.8621070540798094,411.2887641575624,9291.0,272.9475370444533,8375,5540
224.6254140319181,845.8781019479752,-0.6565163427528734,398.3817780896061,6242.999999999999,427.15258309971966,938,4018
744.4453477868112,207.90066768607696,0.2851801039516126,568.340182419565,4036.0,301.5758910692831,6900,1298
665.8656027301014,493.432361282598,0.7733672464206302,357.7888142728275,4258.0,421.127352823388,5598,152
734.6974806785105,702.626589838467,-1.018446404433513,255.7152450636464,4885.0,306.3416099319183,8069,7011
760.1612967981531,994.4588978682324,-0.05660239790491458,690.4146537035181,1036.0,288.57228674409293,3600,6301
671.5352805379906,217.61380551003808,-0.6278019861038696,785.9854665731182,4450.0,194.0068081698037,2405,5041
914.834086118639,84.40872701883784,-0.07707344022125462,984.5165881527512,4053.000000000001,233.868642370845,8655,5222
336.8253538090936,165.00583584340757,-0.8502116111193587,893.0838929537937,1382.0000000000002,363.9727673207849,3156,4924
738.2783298203352,33.97441123656986,0.70800542871159,254.8285055627944,6468.0,168.442130556668,6014,3856
35.039345578640976,381.2702871708669,-0.2812246938411009,107.5312218101634,5979.0,308.1457749299159,6012,4636
137.0935461206464,851.8999569843681,-0.22606210116743608,909.439310413952,8416.0,304.46936323588307,161,722
291.7663354411322,538.5780395938958,0.7193106126738323,735.6383682469681,9177.0,449.7216659991991,3939,6171
884.5958044765633,594.6222130379097,0.12247416067828946,676.2268216898867,6258.0,409.6896275530637,4079,2641
285.10197731606945,123.40282638221768,0.05727478923167601,316.6046907888143,8111.0,187.1305566680016,3709,9688
639.2081702298505,190.2142866120972,0.11326257020976976,988.0635461561592,8579.0,304.8097717260713,9173,1671
935.2250326206964,779.605218364945,-0.617207698421992,867.0728675954696,8103.0,350.0160192230677,8789,3593
981.5771354009836,149.54472258255237,0.48628627371896355,629.0325749223214,4982.0,444.4453344012816,3007,865
883.8995282545418,467.505882425406,-0.5996996092417289,481.439711336073,2405.0,209.4613536243492,329,3819
683.7698484392251,228.2338796129976,-0.6801703316394672,918.208178811266,3657.0,258.4120945134161,4374,6170
319.1200441634046,863.1866764164015,0.38446537229318645,517.0078179813571,6130.000000000001,410.1321585903084,4202,3031
155.49513198835692,764.2942508361955,-0.3226455484606437,439.5659015736193,1752.0000000000002,338.237885462555,2421,7113
477.2742145939978,994.9481343555816,0.21147149651507544,264.582640072166,810.0,257.9355226271526,8879,7208
923.7862089732008,543.048751233998,-0.14646837269817276,602.3318632855568,9215.0,255.2462955546656,5284,6113
384.0726688748369,131.64667650094952,-0.8535428166490601,930.9181116568108,5155.0,203.33400080096115,1865,6592
736.4879052494229,632.5345996331399,-0.20112701629371002,392.56870802846544,784.0,268.4881858229876,7679,9963
909.1644083107498,552.0146279328827,0.8582728226825878,328.8219905783302,9942.0,361.6920304365239,449,8093
439.2774264779685,74.52853048681308,0.49247234672950013,133.5422471684875,2526.0,490.979175010012,3961,6622
568.4863996788116,464.8308380095285,-0.43874791946683006,977.6197253683472,113.0,380.6868241890269,420,8293
542.5252434005821,182.44435454816207,-0.9692608618864291,327.44261802144933,4551.0,324.99599519423305,34,3463
763.9410820034126,124.72849849964052,0.6406911520398988,597.5040593364739,9541.0,196.6279535442531,8494,3505
183.94298905952024,206.8853525462984,-1.0692193458961643,657.9993986168187,3597.0000000000005,225.35843011613937,5609,1702
369.0529960855164,756.6805186011179,0.48393615752593055,471.98115666031873,9752.0,362.0664797757309,3061,7759
939.3032219211082,914.4482952361844,-0.8647642388909603,543.9055828405332,6864.0,464.80176211453744,3648,8092
174.29458998293686,953.9530961457988,-0.922314256817125,288.82018642878626,1950.0,472.22266720064073,2676,7387
659.1017765733213,210.04911377498783,0.7865895076693508,641.6439811566604,2161.0,230.4985983179816,3097,1919
329.16631536685736,57.9198826508609,0.3830998188837159,538.0925127793926,4395.0,341.6419703644373,4338,8434
11.067549934758606,336.430647434103,-0.2005439473891465,302.810965220006,8645.0,441.0752903484181,4133,7178
814.1724380206765,150.78154562937752,-0.9507576477387124,915.4494336975042,1232.0,339.80376451742086,8735,3034
480.8550637358225,882.0826895511899,-0.23481611579347367,82.11135611907386,8062.0,464.9038846615939,8703,9262
757.9730001003713,494.89123741134097,-0.5857413959864095,161.52380475092713,3675.0,316.5879054865839,1988,5331
439.5758305731206,154.18366605120303,0.17183383822335577,506.1698907487221,6186.999999999999,498.3660392470965,2433,8830
710.1288768443239,15.711459162977448,0.9361811939553135,57.08559687280746,5857.000000000001,316.0772927513016,2126,6866
536.0598213389542,239.6917368898516,-0.5472986934397781,52.84895259095921,14.0,193.7004405286344,3123,9449
556.8486399678811,694.7582563003527,0.7191928995265643,905.6952991881328,3894.0,368.9767721265519,7953,7128
457.57954431396166,83.77962734381872,-0.7555746141778574,616.5196952991881,3924.0,283.8746495794954,4987,5617
537.0545016561276,869.5211426755496,1.0782286337537572,57.18412348401323,9454.0,235.400480576692,4610,5636
179.26799156880458,444.4741853771555,0.051549033198322186,519.7665630951188,4855.0,483.115738886664,8210,1508
126.05259460002009,813.7887929144412,0.6491013315184405,566.7637566402726,5423.0,316.82619142971566,5291,2341
499.0577135400984,949.854122971401,-0.21141281896589328,513.9534930339781,5430.0,340.62074489387265,5571,2826
819.643179765131,966.4976611201714,-0.8943485877728411,589.0307707727774,4563.0,461.90828994793753,6652,5768
508.30824048981225,178.18001897000926,0.7312341738653972,91.76696401723966,5238.0,375.0700841009211,305,2914
805.2203151661147,594.3679461329515,0.4467068522282523,377.7897163475995,5103.0,299.1589907889468,5631,9993
847.3947606142729,276.74750738482413,-0.8411356788478129,960.2790417961312,666.0,211.7761313576292,9575,3153
452.1088025695072,68.57661704527962,0.13295820481886664,278.37636564097426,2487.0,495.2683219863836,1533,6592
149.42758205359831,943.7548044080588,-0.7731037195612604,777.3151247870102,2161.0,278.9046856227473,1992,8409
952.7314062029508,78.48448800420904,0.4785420832165356,428.43239450736695,2599.0,419.9699639567481,3660,721
630.1565793435713,554.9655147241677,0.11335980308468112,466.0695599879724,4833.0,253.20384461353623,155,2295
441.96306333433705,203.8306571376716,-0.5666078556406142,152.16377668637867,6836.0,274.4453344012815,8486,6622
800.6447857071164,508.00833827490567,0.9901780586238829,371.0899067856069,7551.0,354.4413295955146,8689,1969
474.09123757904246,718.9344164236187,0.9484811877627644,49.20346797634559,7158.0,256.3015618742491,1155,7336
260.73230954531766,439.5874395443622,1.0649891515347956,123.88663927032174,2865.0,469.7717260712856,3523,9843
234.0748770450668,916.4457534879152,0.8564298496889786,546.9599077879121,6731.0,392.5670804965959,1117,3309
307.2833483890394,756.6081777885547,-0.9296233121616031,209.2106845745214,1733.0,246.8041649979976,7931,5923
525.0188698183279,743.1704623918822,-0.39660935328186303,405.5742207076276,464.0,497.65118141770125,4399,5961
994.5079795242395,54.4541254219203,0.3801561473880699,393.35692091811165,6454.0,404.1750100120144,2474,5609
341.1024791729399,37.10384346961216,-1.2130037817993204,151.07998396311515,9114.0,367.0704845814978,9450,5589
186.92703001104084,38.302939296858575,0.7021389037367072,402.5198957602486,461.0,233.35802963556267,257,8501
386.062029509184,457.2223726565207,0.744232115267208,441.3393805753233,2318.0,336.8081698037645,6802,7423
622.795944996487,511.8281423023953,-0.9912658671049356,491.2923724566503,2142.0,233.97076491790148,4058,2826
382.58064839907655,128.85623907686937,-0.7015297238333547,631.5942668136714,653.0,449.0068081698038,2745,9817
61.19943792030513,367.7456179696581,-0.6737820278775125,97.8756139119976,141.0,370.1682018422106,1867,9587
182.15256448860785,560.1465648590784,-0.8876075348828969,531.1956499949885,838.0,267.0244293151782,8146,3416
673.5246411723376,342.5713787827297,0.3390998177729872,527.8457452139921,9694.0,446.3516219463356,7920,9407
447.1354009836394,488.146156891797,-0.06988224722332605,635.7323844843139,782.0,315.56668001601923,5056,6195
892.8516511091037,802.67436552256,-1.0485221280370955,456.41395208980657,5849.0,193.5983179815779,8603,7410
474.9864498644987,436.8014258620273,0.8425140631265504,783.4237746817681,2249.0,309.81377653183824,1184,2933
205.82595603733816,844.186717758256,0.08213258830312369,494.7408038488524,5786.0,469.2611133360032,8520,6892
693.3187794840911,957.4659125099906,-0.34598546579642675,627.8502555878521,7029.0,404.0048057669203,4351,3712
127.64408310749774,444.5040778099036,-1.6583767857086835,555.2361431291971,1897.0,199.146976371646,366,6182
511.9885576633544,41.56962177895585,-0.11914146933190492,269.11486418763155,9991.0,332.2807368842611,6902,4345
150.22332630733715,395.61974416544047,-0.1784214611261722,352.96101032374463,3743.0,387.9715658790549,1468,884
513.580046170832,74.098895785371,0.24586697799462495,365.5724165580836,4891.0,356.3816579895875,4171,7592
109.44143330322191,581.3532511359963,-1.003394968059156,527.0575323243461,8874.0,229.2390869042852,2600,1643
535.5624811803674,951.2320059627984,-0.18876028051561466,276.1102535832415,2579.0,319.9579495394473,9580,5152
561.1257653317274,731.9469105203848,-0.095440043197452,503.90377869098927,3795.0,388.85662795354426,3227,1200
293.35782394860985,316.7078016394912,-0.018277113010567565,723.2240152350406,5581.0,291.8402082498999,1082,36
902.7984542808392,244.8657925953384,-0.2821362888434811,539.0777788914504,7374.0,352.7392871445735,4293,7030
540.5358827662351,589.1150857967964,0.7120138846497526,99.84614613611306,5741.0,362.0324389267121,1308,6785
693.1198434206564,16.092833768029614,-0.9529645311977141,578.4884233737596,3929.0,314.9539447336804,6259,9352
530.8874836896517,736.1607912675031,0.17790715458561085,111.37375964718854,8807.0,214.66960352422907,3804,1002
520.6422764227643,531.9471837655819,-0.1817759415530674,834.8546657311817,5140.0,341.81217460953144,8360,3744
951.935661949212,677.0756972381,0.6960272218369871,219.65450536233337,5124.0,324.9619543452143,9548,6516
902.0027100271004,862.3006952749596,0.34319355011149033,446.3642377468177,4077.0,298.9887865438526,3216,5179
814.4708421158285,445.395947608167,-0.9962523463496404,950.327854064348,6794.0,444.24108930716864,1584,6340
839.4373180768845,185.2113916703525,-0.29241016181265217,486.4645685075674,4197.0,329.2851421706048,9015,8985
591.2645789420857,989.195495128288,-0.06821883526043837,464.5916608198857,1989.0,438.42010412494994,8739,560
433.30934457492725,780.6980543506419,0.12889100174110626,584.6955998797234,6150.0,433.994793752503,9373,1722
868.1835792431998,62.133819126457546,-0.35998218336632903,251.77418061541545,7279.0,488.15378454144974,5386,7782
645.1762521328917,828.477949430505,2.0570613494973395,744.0131301994588,5055.0,302.6992390869043,1521,2288
546.1060925424069,547.0087481107499,0.4626656698082105,448.3347699709331,2496.0,374.9679615538646,3249,6195
779.6570310147547,419.6395660118081,0.21706878043669958,570.507767866092,5192.0,404.9919903884662,7743,7797
838.4426377597109,271.00155620933674,0.532372911241567,237.19224215696104,4818.0,270.0540648778534,5469,3792
368.655123958647,350.9223192563552,0.6998185729811001,364.09451738999695,438.0,495.3023628354025,1351,8510
549.3885375890795,9.162212864257558,0.5370109549359131,661.2507767866092,2973.0000000000005,450.5386463756508,3605,9152
837.2490213791027,194.4242566213848,0.6742295719394936,290.3966122080786,1101.0,360.33039647577095,1888,9537
158.7775770350296,245.9817391500824,0.3977666350144085,405.6727473188333,1094.0,458.2318782539047,7020,6441
628.2666867409415,436.9200093557075,-1.0578534445719698,390.49964919314425,6618.0,229.3071686023228,859,8828
796.9644685335743,929.4296577141416,-0.877590156476317,496.8098626841736,8483.0,250.24229074889868,1714,1050
387.8524540800963,678.264761345348,-0.2943483066262233,832.3915004510374,1630.0,488.494193031638,7282,787
397.89872528354914,2.958349850299524,1.022941996295684,197.97865089706323,3161.0,217.6992390869043,9531,593
704.757603131587,46.812823960495024,-1.105570451709273,388.1350105242057,443.0,329.046856227473,6230,6634
995.3037237779786,599.4402348391014,-0.23914153853325762,156.79452741305002,1147.0,280.0961153384061,5734,8558
842.3218909966877,4.633891599981843,-0.05439674798439026,648.6393705522702,141.0,499.62555066079295,5988,5659
655.3219913680618,878.0825869684135,0.9573495624436315,16.492633056028865,4922.0,288.9126952342812,870,6535
916.823446752986,181.04714046157432,-0.7759562804320207,129.99528916507967,5697.0,339.73568281938327,4077,8116
90.04516711833784,94.35887106026163,0.7869651873314257,235.911396211286,4994.0,287.68722466960355,3973,5213
310.5657934357121,747.370757365233,-0.6008019392704544,796.0351809161072,7114.0,262.2927513015619,8660,5921
155.89300411522635,645.8878013393975,0.699031127512037,998.7044201663828,9722.0,413.3319983980777,9120,3537
513.580046170832,528.1986155901513,-0.6799325904300776,930.4254786007818,5793.999999999999,310.56267521025234,6603,215
487.32048579745054,629.2752917296777,0.6259971144726556,677.2120878019446,8491.0,181.6499799759712,614,7185
475.2848539596507,576.1444626399611,0.7242436941465057,382.4204670742709,9033.0,294.52943532238686,3609,5881
676.8070862190103,636.128495983077,-0.1942186522088449,330.29988974641674,2705.0,227.6732078494193,9896,3025
109.64036936665664,9.086062728166034,-0.1750153709072137,551.1965520697604,9485.0,494.6555867040449,4736,2251
67.66485998193316,874.8397750744984,-0.39607230422533474,712.7801944472286,6889.0,370.5086103323989,4623,7021
68.16220014051993,600.7403047215478,-1.0191122100313603,736.2295279142027,7824.0,410.3023628354025,8737,8016
986.451068955134,787.2463032944239,0.6793361731649704,269.01633757642577,9026.0,400.90708850620746,7193,3909
359.0067248820637,826.446176891752,0.2949612522237332,84.96862784404131,7925.0,474.5034040849019,1553,4316
336.7258857773763,341.15127957255294,-0.6550074837759767,227.635160870001,8616.0,227.33279935923107,5524,2955
147.63715748268595,15.58533461463496,0.9416382719456188,629.623734589556,2632.0,434.6075290348418,9124,6139
697.2975007527853,947.85496811863,0.7859146896614514,343.7980354816077,9368.0,194.8918702442932,7108,2872
856.8442236274215,871.0941598027157,-0.36909575079031465,954.9586047910194,6186.999999999999,198.94273127753303,7858,8746
426.64498644986446,572.636970420975,0.6394407130695552,505.1846246366643,1169.0,287.4829795754906,6000,8148
63.586670681521625,202.5749826986108,-0.03854493877876991,302.4168587751829,7466.0,188.56027232679216,7080,7344
932.7383318277627,630.6933636967074,-0.11623837263483494,999.0,2098.0,210.41449739687624,4978,4292
233.67700491819733,722.1578614804308,-0.46585285252607633,398.6773579232234,4308.0,194.75570684821787,2384,1983
796.3676603432701,255.551250850582,1.2098978295961134,675.9312418562694,5548.000000000001,460.6147376852223,6345,5297
733.9017364247717,779.1385783302768,-0.10227844746496306,417.101834218703,451.0,398.6603924709651,8413,5892
532.5784402288467,152.20863618917335,-0.16323291251233418,959.7864087401022,5890.0,480.05206247497,7367,9387
775.4793736826258,932.5174005393804,-0.7574483064692152,826.8740102235141,8241.0,460.5126151381658,2221,379
736.9852454080096,492.2442681301108,0.9497195972637568,404.58895459556976,1773.0000000000002,234.54945935122143,5600,6651
110.33664558867812,696.0065801448196,-0.4715823975162922,371.3854866192242,6084.0,340.7228674409291,7778,538
347.0705610759811,767.5503583570761,0.2831613241814578,797.8086599178109,2053.0,272.7092511013216,5694,4344
949.0510890294088,159.86601559964765,-0.21863054345919217,203.10203467976345,6179.0,346.5438526231478,938,1663
209.80467730603232,232.5659961869225,-1.0112712302501539,518.0916107046207,3104.0,497.310772927513,1491,5298
641.7943390545017,509.1977285288847,0.6203500930010963,954.9586047910194,9297.0,450.9811774128955,3279,1734
303.60303121549737,496.14929430646936,-0.6144130306922125,154.13430891049413,3409.0,429.0929114937925,7096,4987
833.4692361738432,7.089674808915536,-0.7640779471380986,760.2700210484114,6233.0,490.7408890668802,2961,2390
449.9205058717254,213.53989777003792,-0.9196466753557118,895.2514784003207,4837.0,178.8586303564277,3971,7414
819.344775669979,438.2901591096755,0.34049214231452213,352.07427082289263,8588.0,379.0188225871045,948,8946
956.8095955033624,527.1823329324251,-1.0677476175610459,818.8933547158465,8607.0,463.2699239086904,6439,9434
171.41001706313358,875.6401022240349,-0.3354040956878536,872.8859376566102,9486.0,396.958350020024,391,439
74.92602629730001,661.4374177520714,0.5035149242714697,702.631953493034,2481.0,423.8846615939127,2442,9331
433.2098765432099,699.6870110578648,0.43849053266168736,212.75764257792923,3775.0,420.9911894273128,6287,3911
531.8821640068253,456.8386859977352,1.3516009926746018,271.08539641174707,3487.0,190.67080496595915,8560,5262
715.2017464619091,483.4193505359164,-0.04233548720791809,138.17299789515886,2106.0,223.69042851421705,4001,6935
703.2655826558265,720.3574796633324,-0.7760825629285483,71.6675353312619,8095.0,473.720464557469,192,2381
309.47164508682124,894.5761698426126,-1.0118386232188457,252.7594467274732,3893.0,165.14016820184222,3677,5529
37.72498243500953,112.88964370992618,-1.0981266881916536,831.6032875613912,2881.9999999999995,190.94313175810973,8877,5797
632.9416842316571,626.4910653825697,-0.4988419908114056,623.6136113060038,3513.0000000000005,254.08890668802565,3484,1609
208.9094650205761,412.83290210523086,0.8789453285115352,915.3509070862984,6352.0,441.5859030837004,9020,1886
828.6947706514102,407.5992766579072,0.010615329166635625,830.2239150045104,1766.0000000000002,332.3828594313176,1236,4744
646.9666767038041,670.9341467381454,-0.8745930541249834,793.473489024757,8447.0,430.8289947937525,8061,2415
385.86309344574926,859.7657881396711,0.7545827632487115,689.5279142026661,3419.0,241.4937925510613,962,5370
139.6797149452976,131.13265945259045,-0.9866613126031402,976.437406033878,2975.0,218.3119743692431,829,6843
335.233865301616,277.072505660243,0.7923787444682364,844.6088002405533,3972.0,327.5490588706448,3987,2145
740.8644986449865,996.8876959372247,0.8145721671654023,585.7793926029868,8932.0,412.5830997196636,3781,6160
207.11904044966377,400.78456502524114,-0.6846734312454361,961.0672546857774,6996.0,381.1293552262715,4272,513
834.6628525544514,154.74631633455604,0.408400906317709,156.59747419063848,6747.0,160.06808169803764,8253,4754
863.0112415938974,572.3923638292052,0.7646561726632509,887.0737696702415,5557.0,291.8402082498999,7654,8673
127.44514704406303,605.675881334082,-0.4208691924404951,878.8960609401624,8532.0,242.99158990788948,3938,103
168.82384823848238,211.16469785256552,0.15878119264368196,682.0398917510273,7105.000000000001,309.0989187024429,3057,3122
716.0969587473652,709.3677226666655,-0.8421980567051911,202.5108750125288,4886.0,210.89106928313976,7718,1924
480.25825554551847,514.0517917030229,-0.7828654759114356,594.1541545554776,4645.0,474.4353223868642,7261,3619
437.78540600220816,957.5554649115484,-0.4263570698260567,574.2517790919114,4689.0,221.30756908289948,2058,4832
550.3832179062532,990.7700902774536,0.9596317749594615,118.36914904279844,8516.0,449.3131758109732,5284,4464
511.2922814413329,740.8023663328069,0.7365376266391834,995.945675052621,3031.0,319.68562274729675,8076,2761
832.7729599518218,870.4928811395886,-0.6930702296331233,317.4914302896662,1383.0,268.42010412494994,7856,5823
209.50627321088024,677.4860633076182,0.16935338768874098,461.7343890949183,6411.000000000001,320.979175010012,1010,5046
711.4219612566496,607.2748748719941,-0.16364803062684852,532.1809161070462,5494.0,489.8898678414097,9640,4976
189.31426277225736,309.0083134477932,-0.8105259822197325,126.05422471684876,2225.0,461.63596315578695,8848,2230
376.9109705911874,865.4313060832096,-1.128524369118122,921.3610303698506,7899.0,435.5266319583501,9681,1852
888.6739937769748,508.44839315392215,-1.5257941016591638,942.938358223915,3421.0,401.1113336003204,9817,2285
705.8517514804778,842.7860003873238,-0.2606942051150914,235.61581637766864,9890.0,468.58029635562673,3941,6537
881.4128274616079,472.3173234772885,0.17251942569442566,584.3014934349003,7614.0,259.0248297957549,8505,1973
672.8283649503161,649.6389053701938,0.41996123080411313,394.2436604189636,5698.0,388.3460152182619,6209,9786
504.2300511894008,602.2912435905467,0.4779632947782212,660.2655106745515,5716.0,179.40328394072887,1275,602
21.014353106494028,678.029776075647,-0.714152676612507,908.8481507467176,9636.0,269.4413295955146,8437,1738
797.7602127873131,118.9894284150851,-0.8090556446974759,946.4853162273228,1652.0000000000002,317.57509010812976,6370,1419
256.1567800863194,59.014044584208,0.9836475113392453,925.7947278741104,5895.0,179.87985582699238,9410,6851
737.1841814714443,786.0912235290942,1.1927469710371492,367.1488423373759,9654.0,162.75730877052462,1976,6679
780.3533072367761,610.7904751009194,0.5776632696174182,479.86328555678057,9655.0,206.2955546655988,7787,5508
153.50577135400982,769.4619326643282,-0.47790023205329774,101.61962513781698,344.00000000000006,372.1766119343212,9909,6790
496.2726086520124,339.2310722165081,-0.11872400344877934,881.3592262203067,9609.0,488.90268321986383,8626,7249
581.1188397069157,835.6318531948192,0.21898064492090746,767.9550967224617,6753.0,484.3752503003605,3689,9486
555.7544916189902,422.0545232918272,-0.5760557293744353,547.7481206775584,8290.0,297.3548257909491,6159,1121
344.782796346482,550.4866327740114,0.7113813888438031,219.75303197353912,4700.0,172.90148177813376,2512,7754
57.51912074676302,555.4939530376765,0.1339280245621253,883.2312318332164,5068.0,401.2815378454145,6557,402
306.587072167018,917.3728857100932,0.3141457853001369,141.81848250977248,7826.0,299.80576692030434,805,5815
290.7716551239586,765.7388862107713,-0.7044225135533574,463.21228826300495,6807.0,173.4120945134161,6767,8107
366.06895513399576,547.9427842299772,-0.3214181514333852,727.6577127393003,3771.0,472.8694433319984,2536,5766
227.0126467931346,161.73982971071155,-0.3787073074155426,869.536032875614,2814.0,436.8542250700841,4913,3324
873.0575127973502,500.9983677699431,-0.6921580724903286,612.3815776285456,283.0,252.86343612334804,4407,5226
173.20044163404597,744.7023636705514,0.7235204053801256,358.9711336072968,3534.0000000000005,387.76732078494194,845,9356
290.4732510288066,811.201887875901,-0.33660024062237265,518.2886639270321,8923.0,205.34241089307167,6287,9947
535.2640770852154,748.4002501249828,-1.3239370028023503,466.9562994888243,901.0,467.1505806968362,9469,9310
358.0120445648901,612.1533085758844,1.059189793183135,636.3235441515486,4334.0,242.5830997196636,8623,3854
67.16751982334638,20.676416962153056,0.22143228875064203,871.4080384885236,572.0,329.42130556668,4859,2642
822.7266887483689,677.2694643935511,1.8146682709165927,685.3897965320236,4079.0,255.4164997997597,7000,7509
154.2020475760313,675.934490647815,-0.8576214076332531,965.993585246066,929.0,428.4120945134161,8776,2268
179.16852353708722,795.7661446352754,-1.2096712254901503,361.13871905382376,693.0,247.48498197837404,2973,3329
981.8755394961356,771.0789032520881,0.8954693334221412,593.16888844342,4954.0,161.39567480977172,1752,7629
793.1846833283148,705.115166813591,-0.05316532755051868,620.066653302596,314.0,197.989587505006,3917,7748
585.7938371976312,394.2432704295319,-0.780793519076643,825.6916908890448,6673.0,400.4305166199439,4682,9762
756.7793837197631,689.7780872768254,0.11999781389568442,278.0807858073569,2176.0,387.188626351622,6903,5065
148.63183779985948,532.2938677212139,0.04828203771003488,709.3317630550265,7063.000000000001,479.8137765318382,5216,7420
305.79132791327913,170.9131290925864,-0.7087327868831,151.7696702415556,6116.999999999999,178.2458950740889,4014,2154
835.8564689350596,962.1168772295528,1.726565814051451,110.3884935351308,9629.0,209.35923107729275,1669,6944
395.8098966174847,207.2266457319696,0.7261130807595568,732.8796231332063,9112.0,341.53984781738086,63,4590
302.5088828666065,491.5109523793379,-0.3299111183518864,459.9609100932144,6893.0,239.2811373648378,7778,8940
967.950015055706,595.5308251620983,-0.3317603630188047,805.592262203067,5555.000000000001,257.3227873448138,2782,8270
512.4858978219411,857.7717799775559,0.2006342217082487,627.8502555878521,5417.0,237.88546255506608,1128,953
970.3372478169226,592.7254106920839,-0.13701484354110707,209.01363135210983,3183.0,179.57348818582298,8506,6780
504.6279233162702,444.23053597726073,-0.8882406257889941,108.5164879222211,9883.0,257.15258309971966,6353,4670
99.4946301314865,961.7165343033124,-1.1685624518534128,864.9052821489425,4224.0,332.689227072487,9286,5651
752.502258355917,530.1544348554086,-0.09771004289126124,852.983562193044,5616.0,176.20344413295956,2396,1176
791.2947907256851,11.72787012191512,0.6969871093686911,132.95108750125289,3245.0,250.54865839006808,1781,5368
323.0987654320988,238.2739467990756,0.09379432369452136,268.03107146436804,1998.0,178.10973167801362,3438,5535
721.4682324601024,250.9401264480723,-0.7569045826796732,942.7413050015036,1939.0,460.9551461754105,3905,9200
741.5607748670079,505.8337968614471,0.44201299639961605,609.4257792923725,4106.0,270.83700440528634,124,3716
142.0669477065141,9.828105703326816,-0.7524192793912634,489.12478701012327,1411.9999999999998,241.1533840608731,8841,9698
759.5644886078491,182.05024509806887,0.9779754276027426,235.61581637766864,3841.0,411.6299559471365,7038,2901
292.26367559971897,967.0697617463186,0.0833389299181251,870.7183522100833,224.0,308.4861834201041,1658,5261
